MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
11454	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	0
11455	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	3
11455	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY></COMPANY> ; london, william	0.3482451668	0
11456	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ,	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ,	 <COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED> ,	0.2721998968	1
11457	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11458	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11460	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11460	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts, <COMPANY></COMPANY>	0.0661998968	0
11461	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY>	 <PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts, <COMPANY></COMPANY>	0.2911410733	4
11461	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY></COMPANY> ; london, william	0.3482451668	0
11462	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11463	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY></COMPANY> ,	0.0832054008	1
11464	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11465	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY></COMPANY> ,	0.0832054008	1
11466	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11467	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY></COMPANY> ,	0.0832054008	1
11468	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11469	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY></COMPANY> ,	0.0832054008	1
11470	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY> ,	( <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY> ,	( <PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY> ,	0.0391410733	1
11471	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
11472	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11473	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY></COMPANY> ,	0.0832054008	1
11474	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11475	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY>[X]</COMPANY> ,	massachusetts: <COMPANY></COMPANY> ,	0.0832054008	1
11476	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ,	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED> ,	 <COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED> ,	0.2721998968	1
11477	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.0651998968	3
11478	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11478	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma: <COMPANY></COMPANY>	0.0471410733	0
11479	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY></COMPANY>	0.0832054008	1
11480	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11482	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11482	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11484	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11484	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
11485	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
11486	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11486	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma: <COMPANY></COMPANY>	0.0471410733	0
11487	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY></COMPANY>	0.0832054008	1
11488	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11488	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma: <COMPANY></COMPANY>	0.0471410733	0
11489	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma: <COMPANY></COMPANY>	0.0471410733	3
11490	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11491	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11492	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11493	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11494	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11495	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11496	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11497	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11498	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11498	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	0
11499	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	3
11499	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY></COMPANY> ; london, william	0.3482451668	0
11500	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11502	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
11503	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
11504	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11504	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11506	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11506	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11508	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11508	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11510	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11510	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	0
11511	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	3
11511	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY></COMPANY> ; london, william	0.3482451668	0
11512	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY> ,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY> ,	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts, <COMPANY></COMPANY> ,	0.2751410733	0
11513	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts, <COMPANY></COMPANY>	0.0661998968	3
11514	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11514	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma: <COMPANY></COMPANY>	0.0471410733	0
11515	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY></COMPANY>	0.0832054008	1
11516	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11518	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11518	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
11520	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	0
11521	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	3
11521	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY></COMPANY> ; london, william	0.3482451668	0
11522	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11522	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	0
11523	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma, <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma, <COMPANY></COMPANY>	0.0992451668	3
11523	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY></COMPANY> ; london, william	0.3482451668	0
11524	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11524	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
11526	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11529	 <COMPANY>[X]</COMPANY>	 <COMPANY>[X]</COMPANY>	 <COMPANY></COMPANY>	0.2489173375	1
11530	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11530	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11532	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11533	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11533	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts,	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts,	0.0491013072	0
11534	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11535	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11535	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts,	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts,	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts,	0.0491013072	0
11536	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11537	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11538	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11539	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	2
11540	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11540	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , ma: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , ma: <COMPANY></COMPANY>	0.0471410733	0
11541	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY></COMPANY>	0.0832054008	1
11542	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	 <PLACE_FOUNDED></PLACE_FOUNDED>	0.3692054008	1
11542	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
11545	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY>[X]</COMPANY>	ma: <COMPANY></COMPANY>	0.0832054008	1
11546	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	0
11547	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> : <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> : <COMPANY></COMPANY>	0.0581410733	2
11548	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
11549	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts: <COMPANY>[X]</COMPANY>	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts: <COMPANY></COMPANY>	0.0391410733	3
11549	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY>[X]</COMPANY> ; london, william	<COMPANY></COMPANY> ; london, william	0.3482451668	0
11550	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY>[X]</COMPANY> , <PLACE_FOUNDED>[Y]</PLACE_FOUNDED>	<COMPANY></COMPANY> , <PLACE_FOUNDED></PLACE_FOUNDED>	0.2095	0
11552	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED>[Y]</PLACE_FOUNDED> , massachusetts:	<PLACE_FOUNDED></PLACE_FOUNDED> , massachusetts:	0.0982054008	0
